ADM1_NAME,ADM2_NAME,year,hot_days_ge35,hot_days_ge40,mean_tmax_c
New South Wales,Inverell (A),1983,7.439907512175923,0.059526737836375264,21.783434912999514
New South Wales,Kempsey (A),1983,2.985861881457314,0.0,21.540223578725076
New South Wales,Muswellbrook (A),1983,13.949975891996145,0.30713596914175506,21.5375363987558
New South Wales,Nambucca (A),1983,1.8454845484548452,0.0,21.488126893384518
New South Wales,Narrabri (A),1983,20.892935201851376,1.0715479557726924,23.53839231316337
New South Wales,Port Macquarie-Hastings (A),1983,3.038065326633166,0.0,21.152770755038098
New South Wales,Shoalhaven (C),1983,3.81297071129707,0.0,19.32705919624436
New South Wales,Singleton (A),1983,17.460329403895997,0.5706880695594014,21.96579710062641
New South Wales,Snowy River (A),1983,0.0,0.0,15.262184502785637
New South Wales,Tenterfield (A),1983,2.131128517551494,0.0,20.44553717469351
New South Wales,Tumbarumba (A),1983,0.6130802446923351,0.0,15.25944143341538
New South Wales,Walcha (A),1983,0.36637731098005444,0.0,18.259320937943453
New South Wales,Wingecarribee (A),1983,2.333731700029877,0.0,18.677313949943645
New South Wales,Wollondilly (A),1983,5.972380050505052,0.0,19.87256136067895
Queensland,Banana (S),1983,13.574480839878872,0.05078623361052614,26.114898970188065
Queensland,Brisbane (C),1983,1.93558401241754,0.0,23.86866392072284
Queensland,Bundaberg (R),1983,2.291340235030777,0.0,25.62550838321413
Queensland,Central Highlands (R),1983,19.217500831086312,1.205902559745872,26.711650561600006
Queensland,Fraser Coast (R),1983,2.865635713764681,0.0,25.038388946089437
Queensland,Gladstone (R),1983,1.7546069203234786,0.0,25.613249537526634
Queensland,Goondiwindi (R),1983,22.09431372983023,1.2736227008123242,24.42561684422027
Queensland,Gympie (R),1983,3.2450050581689416,0.0,24.20305579431153
Queensland,Isaac (R),1983,25.111134105960275,1.4532821314692168,27.579023051921105
Queensland,Lockyer Valley (R),1983,4.785002819018983,0.0,23.467506967487285
Queensland,Mackay (R),1983,2.484844592858977,0.03313639866426919,25.743226416604667
Queensland,Maranoa (R),1983,23.951337714930627,0.8323559568331528,25.297926887203296
Queensland,North Burnett (R),1983,6.948589606691587,0.0,25.543330156279147
Queensland,Rockhampton (R),1983,4.343001064575597,0.4607275465427259,26.30927223757323
Queensland,Scenic Rim (R),1983,2.2716074313408727,0.0,23.04478032076689
Queensland,Somerset (R),1983,5.918984280532042,0.0,23.88593754611515
Queensland,South Burnett (R),1983,4.164594190186264,0.0,23.975814097498755
Queensland,Southern Downs (R),1983,2.8872675079241676,0.0,21.178819966658345
Queensland,Toowoomba (R),1983,7.570541554603712,0.0,23.421186727211722
Queensland,Western Downs (R),1983,17.63120841626386,0.1570543076485641,24.97459544448472
Queensland,Whitsunday (R),1983,17.87829940777347,0.3923794956269365,28.109693856568523
New South Wales,Wentworth (A),1984,15.093098556802763,0.01591217466387073,22.70641389107121
Queensland,Cairns (R),1984,0.4199424736337487,0.0,25.27837458309125
Queensland,Cassowary Coast (R),1984,2.6354448231284517,0.0,25.55134597366002
Queensland,Charters Towers (R),1984,21.719258649531348,0.3490414487135232,27.755664388315935
Queensland,Cook (S),1984,16.503511844576053,0.0,30.157383282051004
Queensland,Hinchinbrook (S),1984,4.068741209563994,0.0,25.95122089343918
Queensland,Tablelands (R),1984,27.35448546459782,0.41747101836989464,29.31109686076213
Queensland,Townsville (C),1984,4.589587908538949,0.4321147138612582,26.984490987224845
Queensland,Etheridge (S),1984,31.466879666690083,1.2108232099805718,29.211393056972646
New South Wales,Armidale Dumaresq (A),1984,0.0,0.0,18.211381582962996
New South Wales,Clarence Valley (A),1984,1.7427598671766629,0.0,21.688893797726852
New South Wales,Cooma-Monaro (A),1984,0.0,0.0,15.053271338732037
New South Wales,Glen Innes Severn (A),1984,0.0,0.0,18.465984796727298
New South Wales,Lithgow (C),1984,0.0005394228175851838,0.0,17.519770335965653
New South Wales,Mid-Western Regional (A),1984,0.0,0.0,18.704612885264527
New South Wales,Oberon (A),1984,0.0,0.0,15.880038445265079
New South Wales,Palerang (A),1984,0.0,0.0,16.446826532293116
New South Wales,Richmond Valley (A),1984,5.6762169273498015,0.0,23.325286604313256
New South Wales,Tumut Shire (A),1984,0.00379735910934668,0.0,15.040423145348212
New South Wales,Upper Hunter Shire (A),1984,0.009837728194726166,0.0,19.82032838144531
New South Wales,Warrumbungle Shire (A),1984,0.4470655156260458,0.0,20.732819150758626
New South Wales,Bega Valley (A),1984,0.0,0.0,17.2977654823534
New South Wales,Blue Mountains (C),1984,0.4748871331828443,0.0,18.89648594278136
New South Wales,Bombala (A),1984,0.0,0.0,15.552911002032344
New South Wales,Cabonne (A),1984,0.27283702213279676,0.0,18.582689060734456
New South Wales,Cessnock (C),1984,1.2859213250517596,0.0,20.974043425384675
New South Wales,Eurobodalla (A),1984,0.0,0.0,18.000632221134747
New South Wales,Gloucester (A),1984,0.5391570454861593,0.0,20.080265469849028
New South Wales,Great Lakes (A),1984,0.5235439900867411,0.0,21.02203102124347
New South Wales,Greater Taree (C),1984,1.1824710894704804,0.0,21.16081552658853
New South Wales,Guyra (A),1984,0.0,0.0,17.484742762187988
New South Wales,Hawkesbury (C),1984,2.447356860448089,0.0,20.771356558170858
New South Wales,Inverell (A),1984,0.35125694888571846,0.0,21.002520858135068
New South Wales,Kempsey (A),1984,0.37724306688417625,0.0,21.19209063638757
New South Wales,Muswellbrook (A),1984,0.5822082931533269,0.0,20.613964358426475
New South Wales,Nambucca (A),1984,0.0084008400840084,0.0,21.188162461045533
New South Wales,Narrabri (A),1984,3.957636924659297,0.0,23.106137699146217
New South Wales,Port Macquarie-Hastings (A),1984,0.12148241206030151,0.0,20.7302639017677
New South Wales,Shoalhaven (C),1984,0.043828451882845176,0.0,18.568673201523332
New South Wales,Singleton (A),1984,1.5185185185185188,0.0,21.07897325742346
New South Wales,Snowy River (A),1984,0.0,0.0,14.235453249061601
New South Wales,Tenterfield (A),1984,0.04044096315636785,0.0,20.02443407564736
New South Wales,Tumbarumba (A),1984,0.0,0.0,14.219201646129358
New South Wales,Walcha (A),1984,0.0,0.0,17.652282299264687
New South Wales,Wingecarribee (A),1984,0.10531819539886465,0.0,17.845088721521897
New South Wales,Wollondilly (A),1984,0.3573232323232323,0.0,19.113572933441343
Queensland,Banana (S),1984,7.205081697588266,0.0,25.59806713858685
Queensland,Brisbane (C),1984,1.190531625921614,0.0,23.45028803817426
Queensland,Bundaberg (R),1984,4.890878567431447,0.0,25.41142947300235
Queensland,Central Highlands (R),1984,9.246821556532334,0.007535182654305025,26.287062849037696
Queensland,Fraser Coast (R),1984,3.613611496097455,0.0,24.857379696041946
Queensland,Gladstone (R),1984,2.043263069512572,0.0,25.430719130126793
Queensland,Goondiwindi (R),1984,5.3260807012107385,0.0,23.5975571365039
Queensland,Gympie (R),1984,2.8012771876580675,0.0,23.936480292146886
Queensland,Isaac (R),1984,15.49441225165563,0.28036086583272013,27.66104528116432
Queensland,Lockyer Valley (R),1984,0.8874271753429809,0.0,23.042844219221248
Queensland,Mackay (R),1984,1.8919856152067807,0.0,25.544143892419015
Queensland,Maranoa (R),1984,13.93952805623787,0.03300950821365082,24.60332176467351
Queensland,North Burnett (R),1984,5.758609183128676,0.0,24.98486998826627
Queensland,Rockhampton (R),1984,2.8769766053021066,0.0,26.29417259219167
Queensland,Scenic Rim (R),1984,0.9759693053311794,0.0,22.61726345015046
Queensland,Somerset (R),1984,1.7770253929866988,0.0,23.48557702889626
Queensland,South Burnett (R),1984,1.328930395748414,0.0,23.37466086027185
Queensland,Southern Downs (R),1984,0.0,0.0,20.607701644460636
Queensland,Toowoomba (R),1984,1.1091742205398938,0.0,22.879735196750385
Queensland,Western Downs (R),1984,6.142428205857261,0.0,24.201384144776664
Queensland,Whitsunday (R),1984,13.979566223477267,0.42069655253559257,28.127245954286153
New South Wales,Wentworth (A),1985,21.001233501911923,3.710867151844085,23.17882898709968
Queensland,Cairns (R),1985,0.0,0.0,25.191822247838275
Queensland,Cassowary Coast (R),1985,0.5991303325890232,0.0,25.626504454987373
Queensland,Charters Towers (R),1985,39.13618199198109,0.665907702928759,28.20427573141626
Queensland,Cook (S),1985,20.588220424671395,0.0,30.013618551652648
Queensland,Hinchinbrook (S),1985,2.715541490857947,0.0,25.9270509058048
Queensland,Tablelands (R),1985,35.427893704298185,0.3908970929195646,29.49415514651258
Queensland,Townsville (C),1985,5.838392972484176,0.11897687637256169,27.022064087873858
Queensland,Etheridge (S),1985,48.626243475411364,1.2445989279779033,30.15051415565713
New South Wales,Armidale Dumaresq (A),1985,0.06667328107947217,0.0,18.595869183355695
New South Wales,Clarence Valley (A),1985,3.3893489134546684,0.0,22.049415948921823
New South Wales,Cooma-Monaro (A),1985,0.0,0.0,15.30213796591644
New South Wales,Glen Innes Severn (A),1985,0.051946061906221266,0.0,18.804621260921458
New South Wales,Lithgow (C),1985,0.9481255057088913,0.0,18.02201893907177
New South Wales,Mid-Western Regional (A),1985,3.321383500817948,0.0,19.447738173434985
New South Wales,Oberon (A),1985,0.07079152731326643,0.0,16.306481682908835
New South Wales,Palerang (A),1985,0.003311513284559105,0.0,16.745877043718508
New South Wales,Richmond Valley (A),1985,7.221458851045166,0.0,23.591590927280514
New South Wales,Tumut Shire (A),1985,0.6356261327349614,0.0,15.643268259786572
New South Wales,Upper Hunter Shire (A),1985,4.552332657200812,0.0,20.32012750023713
New South Wales,Warrumbungle Shire (A),1985,7.716656628521715,0.0,21.51670280355461
New South Wales,Bega Valley (A),1985,0.006339031339031339,0.0,17.643573014944533
New South Wales,Blue Mountains (C),1985,1.3386004514672682,0.0,19.11392940156865
New South Wales,Bombala (A),1985,0.08166076347894526,0.0,15.927160782042407
New South Wales,Cabonne (A),1985,4.408316566063045,0.0,19.30766727871344
New South Wales,Cessnock (C),1985,7.468530020703934,0.0,21.089744829857153
New South Wales,Eurobodalla (A),1985,0.0,0.0,18.2762232921179
New South Wales,Gloucester (A),1985,2.0197523994992346,0.0,20.12017046226742
New South Wales,Great Lakes (A),1985,2.184324659231723,0.0,20.95807320581726
New South Wales,Greater Taree (C),1985,3.2068167985392564,0.0,21.158850054996446
New South Wales,Guyra (A),1985,0.0,0.0,17.96673044980539
New South Wales,Hawkesbury (C),1985,7.41514130912286,0.0,20.99991176202888
New South Wales,Inverell (A),1985,4.141683475180795,0.031042455846903134,22.13682133522828
New South Wales,Kempsey (A),1985,0.5644371941272431,0.0,21.273927567477546
New South Wales,Muswellbrook (A),1985,7.883317261330761,0.0,21.149368998836874
New South Wales,Nambucca (A),1985,0.0042004200420042,0.0,21.310890256899153
New South Wales,Narrabri (A),1985,20.263788891745953,0.0,23.846987447855337
New South Wales,Port Macquarie-Hastings (A),1985,0.33115577889447234,0.0,20.721764296046363
New South Wales,Shoalhaven (C),1985,0.23985355648535558,0.0,18.71759372002118
New South Wales,Singleton (A),1985,8.964467853858373,0.0,21.40850555965404
New South Wales,Snowy River (A),1985,0.0,0.0,14.631252197593946
New South Wales,Tenterfield (A),1985,0.7914708442123586,0.0,20.427022959058384
New South Wales,Tumbarumba (A),1985,0.1939546599496221,0.0,14.839812034491079
New South Wales,Walcha (A),1985,0.01484328407660195,0.0,17.88644274526687
New South Wales,Wingecarribee (A),1985,0.6042724828204361,0.0,18.07679581304935
New South Wales,Wollondilly (A),1985,1.3524305555555556,0.0,19.336468875921195
Queensland,Banana (S),1985,16.52981231842844,0.6522434173109732,26.3167056929353
Queensland,Brisbane (C),1985,3.276678308110206,0.2072176949941793,23.738163561123475
Queensland,Bundaberg (R),1985,6.330092333519863,0.0,25.603265468144958
Queensland,Central Highlands (R),1985,25.377202378753726,0.7208436449599228,26.89114771140125
Queensland,Fraser Coast (R),1985,6.815887373258443,0.0,25.09947548987036
Queensland,Gladstone (R),1985,3.737637544743471,0.0,25.433758699444294
Queensland,Goondiwindi (R),1985,26.072091015737403,1.3605214812191506,25.172357664191185
Queensland,Gympie (R),1985,6.047420333839149,0.0,24.301746143955338
Queensland,Isaac (R),1985,37.28449227373069,1.4712641035074803,27.780186762383863
Queensland,Lockyer Valley (R),1985,3.9011464010524346,0.019545198271001693,23.533824364315617
Queensland,Mackay (R),1985,2.885949139481119,0.0,25.476479862781048
Queensland,Maranoa (R),1985,29.80002507984981,1.6100747231995989,25.695230720471553
Queensland,North Burnett (R),1985,9.761968321765446,0.0,25.437548929246546
Queensland,Rockhampton (R),1985,9.32617557707787,0.07241710591228936,26.249652354389937
Queensland,Scenic Rim (R),1985,3.588752019386107,0.0,22.999845925498565
Queensland,Somerset (R),1985,5.778073357517126,0.07521160822249091,23.917656619423255
Queensland,South Burnett (R),1985,4.536814405861408,0.0,24.02809303690758
Queensland,Southern Downs (R),1985,1.0313378386460141,0.0,21.32031768197522
Queensland,Toowoomba (R),1985,7.005213002623103,0.1955706079622804,23.856894169716526
Queensland,Western Downs (R),1985,17.704953085015642,1.094978675007108,25.52561491111294
Queensland,Whitsunday (R),1985,25.828352355179053,0.24232262619131664,27.926331934502304
New South Wales,Wentworth (A),1986,24.219763784383865,1.931771925496484,22.767083746526808
Queensland,Cairns (R),1986,0.0,0.0,25.637637922701398
Queensland,Cassowary Coast (R),1986,0.14184980608767186,0.0,26.092820563503736
Queensland,Charters Towers (R),1986,41.01680783834738,1.3768487294548737,29.09804428252583
Queensland,Cook (S),1986,24.109986638740427,0.0,30.62985284812311
Queensland,Hinchinbrook (S),1986,0.9214135021097047,0.0,26.40939809730368
Queensland,Tablelands (R),1986,50.220688425182814,1.3964401640806132,30.083282109964784
Queensland,Townsville (C),1986,3.9392843301898983,0.0,27.51892980179606
Queensland,Etheridge (S),1986,62.83499520164782,3.1888093064625602,30.735337644212017
New South Wales,Armidale Dumaresq (A),1986,0.06607798392697689,0.0,19.59057550552671
New South Wales,Clarence Valley (A),1986,2.940019335042663,0.0,23.204295810873653
New South Wales,Cooma-Monaro (A),1986,0.0,0.0,15.42909618431673
New South Wales,Glen Innes Severn (A),1986,0.012182041066503217,0.0,19.73710925629549
New South Wales,Lithgow (C),1986,0.10276004674997752,0.0,18.022184686140395
New South Wales,Mid-Western Regional (A),1986,0.28361766767936425,0.0,19.430423092705006
New South Wales,Oberon (A),1986,0.0,0.0,16.38111589642391
New South Wales,Palerang (A),1986,0.0,0.0,16.7429879545633
New South Wales,Richmond Valley (A),1986,6.8234176290016055,0.0,24.782942705811575
New South Wales,Tumut Shire (A),1986,0.0,0.0,15.36330126596823
New South Wales,Upper Hunter Shire (A),1986,0.6227180527383368,0.0,20.55129648768439
New South Wales,Warrumbungle Shire (A),1986,2.3348055945927864,0.0,21.653050718569204
New South Wales,Bega Valley (A),1986,0.0,0.0,17.76242189949936
New South Wales,Blue Mountains (C),1986,0.9043453724604965,0.0,19.16882087102153
New South Wales,Bombala (A),1986,0.0,0.0,15.980997300520642
New South Wales,Cabonne (A),1986,0.21019450033534537,0.0,19.28406776110622
New South Wales,Cessnock (C),1986,2.3068322981366456,0.0,21.214958217567524
New South Wales,Eurobodalla (A),1986,0.0,0.0,18.379623848404133
New South Wales,Gloucester (A),1986,0.8400333843371818,0.0,20.684636337622834
New South Wales,Great Lakes (A),1986,0.8398389095415119,0.0,21.304474299185248
New South Wales,Greater Taree (C),1986,1.0147291539866095,0.0,21.776440886488132
New South Wales,Guyra (A),1986,0.004780571756382062,0.0,18.851313475288265
New South Wales,Hawkesbury (C),1986,2.9647093278664527,0.0,21.07246445565582
New South Wales,Inverell (A),1986,3.7679441137403455,0.016480543119988193,22.72902737564145
New South Wales,Kempsey (A),1986,0.5074768896139207,0.0,22.148607280497394
New South Wales,Muswellbrook (A),1986,1.9041706846673094,0.0,21.20002556838374
New South Wales,Nambucca (A),1986,0.05490549054905491,0.0,22.1792784305721
New South Wales,Narrabri (A),1986,15.392613782463359,0.0,24.329152565888084
New South Wales,Port Macquarie-Hastings (A),1986,0.1756281407035176,0.0,21.413367395280893
New South Wales,Shoalhaven (C),1986,0.0,0.0,18.86849273711815
New South Wales,Singleton (A),1986,2.4813142713819927,0.0,21.486927271632617
New South Wales,Snowy River (A),1986,0.0,0.0,14.6522083709834
New South Wales,Tenterfield (A),1986,0.36199593849724393,0.0,21.37556098555991
New South Wales,Tumbarumba (A),1986,0.0,0.0,14.563746296923645
New South Wales,Walcha (A),1986,0.00046385262739381095,0.0,18.6854550727964
New South Wales,Wingecarribee (A),1986,0.0,0.0,18.111699667436397
New South Wales,Wollondilly (A),1986,0.6845012626262625,0.0,19.34545917141501
Queensland,Banana (S),1986,9.639792797085624,0.059532410040426066,26.64382839211031
Queensland,Brisbane (C),1986,0.3344974776872332,0.0,24.306192511317256
Queensland,Bundaberg (R),1986,0.8688444320089534,0.0,25.919224705663847
Queensland,Central Highlands (R),1986,20.54702471096664,0.3029512798729361,27.319238893861932
Queensland,Fraser Coast (R),1986,0.6210518637391496,0.0,25.49581946680293
Queensland,Gladstone (R),1986,0.39449379115294525,0.0,25.881013785517112
Queensland,Goondiwindi (R),1986,25.97312910865668,1.020451979902167,25.568674055713515
Queensland,Gympie (R),1986,1.0170080930703083,0.0,24.71744102865098
Queensland,Isaac (R),1986,35.55885148393427,1.0247194628403238,28.334258123966407
Queensland,Lockyer Valley (R),1986,0.8799097913925956,0.0,24.295198432211034
Queensland,Mackay (R),1986,0.4630747495504752,0.0,25.792061607610222
Queensland,Maranoa (R),1986,21.353876680903177,0.8379915466153269,26.029374559494627
Queensland,North Burnett (R),1986,1.7740478732870617,0.0,25.875083027211943
Queensland,Rockhampton (R),1986,4.0767533040791415,0.002570560589930673,26.560615543313617
Queensland,Scenic Rim (R),1986,0.36025848142164785,0.0,23.722362487995266
Queensland,Somerset (R),1986,1.498589278516727,0.0,24.50016833156265
Queensland,South Burnett (R),1986,1.0459212630927197,0.0,24.49307352319748
Queensland,Southern Downs (R),1986,0.4655822020214103,0.0,22.01229882392069
Queensland,Toowoomba (R),1986,3.900288873393764,0.0,24.46362292142562
Queensland,Western Downs (R),1986,13.484071651976112,0.4016036394654536,25.838201428826466
Queensland,Whitsunday (R),1986,25.16637251441346,0.24928422951719814,28.538849647395008
New South Wales,Wentworth (A),1987,23.1662298014062,3.228860860984337,23.194738891819124
Queensland,Cairns (R),1987,0.16244350089028894,0.0,25.49872221883527
Queensland,Cassowary Coast (R),1987,1.4364790222117751,0.0,25.964424118937586
Queensland,Charters Towers (R),1987,38.99148323199062,0.036357239584716275,29.237161807626407
Queensland,Cook (S),1987,36.02949859165101,0.465707605084501,30.640422958809992
Queensland,Hinchinbrook (S),1987,3.6571729957805914,0.0,26.436563903145377
Queensland,Tablelands (R),1987,50.72597824148383,0.48629213483146044,30.368451192745724
Queensland,Townsville (C),1987,4.90763467252293,0.0,28.081095747662992
Queensland,Etheridge (S),1987,55.83414086089459,0.459260819698991,30.811673748882196
New South Wales,Armidale Dumaresq (A),1987,0.20676654430002972,0.0,19.29162659065367
New South Wales,Clarence Valley (A),1987,3.506494052372747,0.0,22.441182780973683
New South Wales,Cooma-Monaro (A),1987,0.0,0.0,16.04617603082423
New South Wales,Glen Innes Severn (A),1987,0.011569108182654,0.0,19.338767327806288
New South Wales,Lithgow (C),1987,0.6897419760855883,0.0,18.106044444453495
New South Wales,Mid-Western Regional (A),1987,1.1503154942743627,0.0,19.25502811955755
New South Wales,Oberon (A),1987,0.10222965440356745,0.0,16.610146084567297
New South Wales,Palerang (A),1987,0.0,0.0,17.358189036847996
New South Wales,Richmond Valley (A),1987,9.591287823417625,0.0,24.06066673001939
New South Wales,Tumut Shire (A),1987,0.30680935531198744,0.0,15.8706328746104
New South Wales,Upper Hunter Shire (A),1987,2.1423935091277895,0.0,20.390083877083132
New South Wales,Warrumbungle Shire (A),1987,5.517098306899554,0.031218630797028715,21.490917205212586
New South Wales,Bega Valley (A),1987,0.43910256410256404,0.0,18.16789876388435
